id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
383,Melissa,Williamson,melissa.williamson.383@gslingacademy.com,0,1,1,False,22,Software Engineer,0.85,0.5800000000000001,0.78,0.48,0.7,0.4897959183673468,0.025000000000000133
384,James,Castro,james.castro.384@gslingacademy.com,1,0,5,False,3,Unknown,0.6833333333333335,0.21999999999999997,0.5,0.30000000000000004,0.857142857142857,0.857142857142857,0.5
385,Joseph,Johnson,joseph.johnson.385@gslingacademy.com,1,1,8,False,1,Business Owner,0.5166666666666667,0.3800000000000001,0.3800000000000001,0.3400000000000001,0.5714285714285714,0.5714285714285712,0.15000000000000013
386,Gene,Woodward,gene.woodward.386@gslingacademy.com,1,0,4,True,23,Writer,0.6166666666666666,0.8800000000000001,0.94,0.54,0.4714285714285715,0.9795918367346936,0.9500000000000002
387,Patricia,Watson,patricia.watson.387@gslingacademy.com,0,0,0,False,42,Doctor,0.85,0.74,0.8600000000000001,0.7,0.9714285714285713,0.7142857142857142,0.875
388,John,Carey,john.carey.388@gslingacademy.com,1,0,1,False,30,Scientist,0.7166666666666667,0.96,1.0,0.8600000000000001,1.0,0.5510204081632653,0.40000000000000013
389,Sara,Cochran,sara.cochran.389@gslingacademy.com,0,0,1,False,1,Business Owner,0.5833333333333334,0.020000000000000018,0.40000000000000013,0.6799999999999999,0.5142857142857142,0.2857142857142856,0.7000000000000002
390,Jamie,Suarez,jamie.suarez.390@gslingacademy.com,0,1,3,True,17,Software Engineer,0.7666666666666667,0.9199999999999999,0.3600000000000001,0.41999999999999993,0.7999999999999998,0.8979591836734693,0.7250000000000001
391,Steven,Frazier,steven.frazier.391@gslingacademy.com,1,0,2,False,48,Doctor,0.7666666666666667,0.76,0.78,0.78,0.9714285714285713,0.7959183673469385,0.9000000000000004
392,Nicholas,Hart,nicholas.hart.392@gslingacademy.com,1,0,4,True,24,Software Engineer,0.7500000000000001,0.3400000000000001,0.19999999999999996,0.6400000000000001,0.6714285714285713,0.4489795918367345,0.30000000000000004
393,Cheryl,Arias,cheryl.arias.393@gslingacademy.com,0,0,6,False,31,Writer,0.3666666666666666,0.6200000000000001,0.6000000000000001,0.76,0.6857142857142857,0.8979591836734693,0.625
394,Marc,Brock,marc.brock.394@gslingacademy.com,1,1,7,False,0,Business Owner,1.0,0.30000000000000004,0.3400000000000001,0.21999999999999997,0.657142857142857,0.16326530612244894,0.6000000000000001
395,Timothy,Perez,timothy.perez.395@gslingacademy.com,1,0,9,False,2,Business Owner,0.65,0.72,0.94,0.19999999999999996,0.5142857142857142,0.4897959183673468,0.9000000000000004
396,Courtney,Rodriguez,courtney.rodriguez.396@gslingacademy.com,0,0,1,False,24,Lawyer,0.9833333333333333,0.94,0.3600000000000001,0.7,0.7999999999999998,0.7142857142857142,0.3250000000000002
397,Samantha,Clark,samantha.clark.397@gslingacademy.com,0,0,7,False,2,Business Owner,0.09999999999999998,0.30000000000000004,0.94,1.0,0.3714285714285714,0.46938775510204067,0.875
398,Francisco,Reilly,francisco.reilly.398@gslingacademy.com,1,0,0,False,32,Software Engineer,0.7500000000000001,0.94,0.76,0.21999999999999997,0.7142857142857142,0.6122448979591835,0.6000000000000001
399,Denise,Young,denise.young.399@gslingacademy.com,0,0,2,False,4,Government Officer,0.7500000000000001,0.3600000000000001,0.78,0.28,0.7,0.3265306122448979,0.15000000000000013
400,Darrell,Williams,darrell.williams.400@gslingacademy.com,1,0,4,False,32,Software Engineer,0.7500000000000001,0.74,0.8200000000000001,0.26,0.9285714285714286,0.7755102040816324,0.050000000000000044
401,Andrew,Smith,andrew.smith.401@gslingacademy.com,1,0,3,False,16,Stock Investor,0.9833333333333333,0.72,0.8,1.0,0.9428571428571428,0.5510204081632653,0.0
402,Teresa,Stafford,teresa.stafford.402@gslingacademy.com,0,0,1,False,20,Banker,0.7333333333333333,0.8400000000000001,0.26,0.8200000000000001,0.8428571428571427,0.857142857142857,0.40000000000000013
403,Cory,Harris,cory.harris.403@gslingacademy.com,1,0,4,False,28,Construction Engineer,0.7500000000000001,0.43999999999999995,0.74,0.43999999999999995,0.5428571428571429,0.7142857142857142,0.4500000000000002
404,Douglas,Irwin,douglas.irwin.404@gslingacademy.com,1,0,7,False,30,Software Engineer,1.0,0.5800000000000001,0.8400000000000001,0.8400000000000001,0.5285714285714285,0.36734693877551017,0.30000000000000004
405,Deborah,Miller,deborah.miller.405@gslingacademy.com,0,0,3,False,17,Banker,0.7666666666666667,0.21999999999999997,0.3600000000000001,0.8200000000000001,0.42857142857142855,0.7346938775510203,0.050000000000000044
406,Autumn,Hernandez,autumn.hernandez.406@gslingacademy.com,0,0,5,False,25,Unknown,0.65,0.40000000000000013,0.41999999999999993,0.9000000000000001,0.7,0.5510204081632653,0.20000000000000018
407,Paul,Serrano,paul.serrano.407@gslingacademy.com,1,0,5,False,18,Accountant,0.6,0.6400000000000001,0.52,0.41999999999999993,0.5714285714285714,0.7959183673469385,0.40000000000000013
408,Matthew,Griffin,matthew.griffin.408@gslingacademy.com,1,1,1,False,23,Software Engineer,0.9333333333333335,0.26,0.3800000000000001,0.3400000000000001,0.5571428571428572,0.857142857142857,0.42500000000000004
409,Evan,Holmes,evan.holmes.409@gslingacademy.com,1,0,4,True,23,Software Engineer,1.0,0.54,0.5,0.48,0.7142857142857142,0.8979591836734693,0.3500000000000001
410,Cynthia,Baker,cynthia.baker.410@gslingacademy.com,0,0,6,False,21,Software Engineer,0.7999999999999999,0.6799999999999999,0.74,0.94,0.9142857142857141,0.7551020408163263,0.625
411,Sandra,Melendez,sandra.melendez.411@gslingacademy.com,0,0,3,False,27,Software Engineer,0.9333333333333335,0.52,0.96,0.78,0.8999999999999999,0.7142857142857142,0.375
412,Claudia,Munoz,claudia.munoz.412@gslingacademy.com,0,0,5,False,14,Software Engineer,0.8666666666666666,0.32000000000000006,0.9199999999999999,0.41999999999999993,0.8142857142857143,0.7959183673469385,0.025000000000000133
413,Christopher,Nguyen,christopher.nguyen.413@gslingacademy.com,1,0,2,True,37,Doctor,0.7833333333333333,0.8600000000000001,0.98,1.0,0.9571428571428571,0.857142857142857,0.75
414,David,Jennings,david.jennings.414@gslingacademy.com,1,0,3,False,29,Accountant,0.9166666666666666,0.6400000000000001,0.48,0.74,0.08571428571428569,0.22448979591836715,0.7000000000000002
415,Joel,Morris,joel.morris.415@gslingacademy.com,1,1,6,False,4,Business Owner,0.06666666666666665,0.52,0.1200000000000001,0.41999999999999993,0.5142857142857142,0.08163265306122436,0.7749999999999999
416,Rhonda,Bradley,rhonda.bradley.416@gslingacademy.com,0,0,3,False,16,Banker,0.6333333333333334,0.78,0.3600000000000001,0.26,0.7285714285714284,0.857142857142857,0.9250000000000003
417,Melissa,Brown,melissa.brown.417@gslingacademy.com,0,0,4,False,30,Accountant,0.9166666666666666,0.56,0.8600000000000001,0.7,0.2571428571428572,0.36734693877551017,0.375
418,Matthew,Kramer,matthew.kramer.418@gslingacademy.com,1,1,7,False,1,Business Owner,0.2833333333333333,0.1200000000000001,0.06000000000000005,0.5,0.9714285714285713,0.857142857142857,0.3250000000000002
419,Austin,Bass,austin.bass.419@gslingacademy.com,1,0,3,True,24,Software Engineer,0.7666666666666667,0.98,0.9000000000000001,0.8800000000000001,0.8857142857142857,0.8163265306122447,0.42500000000000004
420,Jennifer,West,jennifer.west.420@gslingacademy.com,0,0,2,False,35,Writer,0.8666666666666666,0.94,1.0,0.8200000000000001,0.9285714285714286,0.8163265306122447,0.875
421,Patricia,Mccormick,patricia.mccormick.421@gslingacademy.com,0,0,1,False,14,Teacher,0.4833333333333333,0.3800000000000001,0.6799999999999999,1.0,0.5571428571428572,0.5510204081632653,0.6750000000000003
422,Sandra,Jacobs,sandra.jacobs.422@gslingacademy.com,0,0,1,False,3,Designer,0.85,0.24,0.5,0.19999999999999996,0.7428571428571429,0.8367346938775508,0.9000000000000004
423,Jasmine,Clark,jasmine.clark.423@gslingacademy.com,0,0,4,False,15,Accountant,0.65,0.5800000000000001,0.94,0.56,0.01428571428571429,0.9999999999999998,0.6000000000000001
424,Jeffrey,Young,jeffrey.young.424@gslingacademy.com,1,0,5,False,23,Software Engineer,0.8833333333333334,0.9199999999999999,0.6000000000000001,0.28,0.8714285714285714,0.36734693877551017,0.27500000000000013
425,Jason,Hernandez,jason.hernandez.425@gslingacademy.com,1,0,6,False,19,Unknown,0.8333333333333334,0.5800000000000001,0.8,0.45999999999999996,0.657142857142857,0.36734693877551017,0.875
426,Christopher,Hamilton,christopher.hamilton.426@gslingacademy.com,1,0,3,False,33,Doctor,0.9833333333333333,0.3600000000000001,1.0,0.9000000000000001,0.9285714285714286,0.7755102040816324,0.5750000000000002
427,Monique,Peterson,monique.peterson.427@gslingacademy.com,0,0,0,False,14,Banker,0.8333333333333334,0.3800000000000001,0.6200000000000001,0.8400000000000001,0.49999999999999994,0.7959183673469385,0.2250000000000001
428,Jill,Sexton,jill.sexton.428@gslingacademy.com,0,0,1,True,0,Artist,0.5166666666666667,0.6799999999999999,0.32000000000000006,0.5,0.8999999999999999,0.693877551020408,0.2250000000000001
429,Jennifer,Kemp,jennifer.kemp.429@gslingacademy.com,0,0,1,False,34,Lawyer,0.9666666666666667,0.8600000000000001,0.3400000000000001,0.48,0.7285714285714284,0.7551020408163263,0.40000000000000013
430,David,Harris,david.harris.430@gslingacademy.com,1,0,5,False,33,Scientist,0.9,0.98,0.6600000000000001,0.8800000000000001,0.8999999999999999,0.9183673469387754,0.8250000000000002
431,Cheryl,Snyder,cheryl.snyder.431@gslingacademy.com,0,0,7,False,7,Stock Investor,0.8666666666666666,0.78,0.5800000000000001,0.52,0.7999999999999998,0.22448979591836715,0.5249999999999999
432,Nathan,Armstrong,nathan.armstrong.432@gslingacademy.com,1,0,2,False,18,Software Engineer,1.0,0.9199999999999999,0.48,0.21999999999999997,0.8142857142857143,0.8979591836734693,0.0
433,Patrick,Ryan,patrick.ryan.433@gslingacademy.com,1,0,9,False,4,Business Owner,0.13333333333333341,0.10000000000000009,0.72,0.020000000000000018,0.3428571428571428,0.8979591836734693,0.025000000000000133
434,Christian,Wilkins,christian.wilkins.434@gslingacademy.com,1,0,6,False,10,Real Estate Developer,0.3833333333333334,0.74,0.41999999999999993,0.3600000000000001,0.5142857142857142,0.346938775510204,0.9750000000000001
435,Clinton,Martin,clinton.martin.435@gslingacademy.com,1,1,2,False,22,Software Engineer,0.8166666666666668,0.6600000000000001,0.78,0.8200000000000001,0.9142857142857141,0.8775510204081631,0.2250000000000001
436,Adriana,Sandoval,adriana.sandoval.436@gslingacademy.com,0,0,5,False,28,Stock Investor,0.7999999999999999,0.8,0.8600000000000001,0.6200000000000001,0.8285714285714285,0.8163265306122447,0.3500000000000001
437,Jeremy,Harvey,jeremy.harvey.437@gslingacademy.com,1,0,2,False,2,Real Estate Developer,0.9666666666666667,0.74,0.3400000000000001,0.94,0.45714285714285713,0.204081632653061,0.4750000000000001
438,Caitlin,Murillo,caitlin.murillo.438@gslingacademy.com,0,0,1,False,0,Business Owner,0.8666666666666666,0.72,0.76,0.5,0.42857142857142855,0.0,0.4750000000000001
439,Andrew,Green,andrew.green.439@gslingacademy.com,1,0,3,False,24,Doctor,0.6666666666666666,0.19999999999999996,1.0,0.98,0.9714285714285713,0.510204081632653,0.8500000000000001
440,Rodney,Bennett,rodney.bennett.440@gslingacademy.com,1,0,2,False,15,Construction Engineer,0.8666666666666666,0.26,0.8200000000000001,0.30000000000000004,0.5571428571428572,0.8979591836734693,0.9500000000000002
441,Megan,Moyer,megan.moyer.441@gslingacademy.com,0,1,2,False,1,Artist,0.7000000000000001,0.9000000000000001,0.3600000000000001,0.28,0.9571428571428571,0.9999999999999998,0.0
442,Mathew,Burns,mathew.burns.442@gslingacademy.com,1,0,1,False,8,Stock Investor,0.7333333333333333,0.48,0.48,0.5,0.9857142857142855,0.9999999999999998,0.625
443,Tammie,Stanley,tammie.stanley.443@gslingacademy.com,0,0,7,False,9,Teacher,0.35,0.40000000000000013,0.30000000000000004,0.3400000000000001,0.8999999999999999,0.6326530612244896,0.07500000000000018
444,James,Glover,james.glover.444@gslingacademy.com,1,0,4,False,33,Software Engineer,0.9833333333333333,0.74,0.96,0.52,0.49999999999999994,0.8979591836734693,0.17500000000000004
445,Michelle,Reeves,michelle.reeves.445@gslingacademy.com,0,0,3,False,32,Accountant,0.7166666666666667,0.3800000000000001,0.8,0.56,0.12857142857142861,0.9183673469387754,0.5500000000000003
446,Rhonda,Hall,rhonda.hall.446@gslingacademy.com,0,1,9,False,4,Business Owner,0.2666666666666667,0.8,0.9000000000000001,0.17999999999999994,0.8714285714285714,0.5510204081632653,0.9750000000000001
447,Matthew,Kidd,matthew.kidd.447@gslingacademy.com,1,0,2,False,2,Business Owner,0.41666666666666663,0.28,0.040000000000000036,0.1200000000000001,0.4714285714285715,0.6530612244897958,0.5750000000000002
448,Joseph,Stone,joseph.stone.448@gslingacademy.com,1,0,3,False,20,Designer,0.9,0.21999999999999997,0.54,0.45999999999999996,0.7,0.30612244897959173,0.7250000000000001
449,Jessica,Mendoza,jessica.mendoza.449@gslingacademy.com,0,0,1,False,21,Software Engineer,0.8333333333333334,0.9199999999999999,0.45999999999999996,0.78,0.8999999999999999,0.7551020408163263,0.9000000000000004
450,Susan,Brown,susan.brown.450@gslingacademy.com,0,0,3,False,29,Lawyer,0.9,0.6400000000000001,0.6200000000000001,0.8,0.657142857142857,0.9591836734693875,0.6499999999999999
451,Lori,Ryan,lori.ryan.451@gslingacademy.com,0,0,3,False,13,Unknown,0.8166666666666668,0.74,0.26,0.6600000000000001,0.4857142857142857,0.7142857142857142,0.30000000000000004
452,Ryan,Cruz,ryan.cruz.452@gslingacademy.com,1,0,1,False,24,Accountant,0.8166666666666668,0.3400000000000001,0.3600000000000001,0.8600000000000001,0.9714285714285713,0.510204081632653,0.7000000000000002
453,Nicholas,Johnson,nicholas.johnson.453@gslingacademy.com,1,0,7,False,30,Doctor,0.7999999999999999,0.96,0.74,0.7,0.9428571428571428,0.5510204081632653,0.9000000000000004
454,Joseph,Schmidt,joseph.schmidt.454@gslingacademy.com,1,0,1,False,25,Stock Investor,0.6,0.8800000000000001,0.8,0.5,0.8857142857142857,0.7346938775510203,0.6750000000000003
455,Daniel,Brown,daniel.brown.455@gslingacademy.com,1,0,1,False,1,Designer,0.7999999999999999,0.56,0.6799999999999999,0.9199999999999999,0.8857142857142857,0.9999999999999998,0.9250000000000003
456,Harold,Vazquez,harold.vazquez.456@gslingacademy.com,1,0,4,False,27,Software Engineer,0.7999999999999999,0.52,0.6000000000000001,0.43999999999999995,1.0,0.3877551020408161,0.27500000000000013
457,Lance,Parsons,lance.parsons.457@gslingacademy.com,1,0,0,True,4,Real Estate Developer,0.2333333333333334,0.76,0.6400000000000001,0.78,0.5999999999999999,0.204081632653061,0.2250000000000001
458,Jill,Mathews,jill.mathews.458@gslingacademy.com,0,0,2,True,32,Banker,0.7833333333333333,0.74,0.52,0.3400000000000001,0.5428571428571429,0.7959183673469385,0.42500000000000004
459,Crystal,Nguyen,crystal.nguyen.459@gslingacademy.com,0,0,1,False,1,Artist,0.9166666666666666,0.45999999999999996,0.5800000000000001,0.6200000000000001,0.7428571428571429,0.3877551020408161,1.0
460,Susan,Perez,susan.perez.460@gslingacademy.com,0,0,2,False,32,Designer,0.5333333333333333,0.43999999999999995,0.3600000000000001,0.6200000000000001,0.9285714285714286,0.8163265306122447,0.9750000000000001
461,Brenda,Powers,brenda.powers.461@gslingacademy.com,0,0,1,True,4,Real Estate Developer,0.9166666666666666,0.52,0.40000000000000013,0.78,0.8285714285714285,0.7551020408163263,0.050000000000000044
462,Samuel,Thompson,samuel.thompson.462@gslingacademy.com,1,0,4,False,28,Software Engineer,0.85,0.94,0.72,0.54,0.7571428571428571,0.5918367346938773,0.050000000000000044
463,Taylor,Nelson,taylor.nelson.463@gslingacademy.com,0,0,3,True,32,Lawyer,0.65,0.6200000000000001,0.26,0.5800000000000001,0.9428571428571428,0.9387755102040816,0.7250000000000001
464,Kimberly,West,kimberly.west.464@gslingacademy.com,0,0,1,False,33,Doctor,0.6666666666666666,0.41999999999999993,0.8800000000000001,0.8400000000000001,0.8857142857142857,0.204081632653061,0.4500000000000002
465,Brad,Lee,brad.lee.465@gslingacademy.com,1,1,2,False,4,Business Owner,0.7666666666666667,0.8,0.76,0.45999999999999996,0.28571428571428575,0.8775510204081631,0.27500000000000013
466,Clayton,Green,clayton.green.466@gslingacademy.com,1,0,1,False,31,Software Engineer,0.7999999999999999,0.76,0.8,0.3400000000000001,0.6714285714285713,0.6734693877551019,0.10000000000000009
467,Richard,Anderson,richard.anderson.467@gslingacademy.com,1,0,5,False,17,Construction Engineer,0.7166666666666667,0.9000000000000001,0.72,0.6000000000000001,0.4857142857142857,0.3265306122448979,0.9250000000000003
468,Antonio,Flores,antonio.flores.468@gslingacademy.com,1,0,2,False,23,Doctor,0.7333333333333333,0.6799999999999999,0.6000000000000001,0.94,0.8142857142857143,0.9591836734693875,0.7749999999999999
469,Margaret,Mullins,margaret.mullins.469@gslingacademy.com,0,0,0,False,29,Software Engineer,0.7500000000000001,0.6400000000000001,0.6200000000000001,0.7,0.5999999999999999,0.8163265306122447,0.27500000000000013
470,Michael,Ball,michael.ball.470@gslingacademy.com,1,0,2,False,19,Software Engineer,0.85,0.7,0.9199999999999999,0.6600000000000001,0.6285714285714286,0.7551020408163263,0.3500000000000001
471,Allen,Booth,allen.booth.471@gslingacademy.com,1,1,4,True,26,Banker,0.7166666666666667,0.41999999999999993,0.8800000000000001,0.19999999999999996,0.4714285714285715,0.8775510204081631,0.17500000000000004
472,Stephanie,Clark,stephanie.clark.472@gslingacademy.com,0,0,7,False,7,Real Estate Developer,0.9500000000000001,0.8600000000000001,0.98,0.96,0.9428571428571428,0.5918367346938773,0.7000000000000002
473,Sharon,Nelson,sharon.nelson.473@gslingacademy.com,0,0,6,False,4,Real Estate Developer,0.3833333333333334,0.3600000000000001,0.8400000000000001,0.45999999999999996,0.5142857142857142,0.3877551020408161,0.6750000000000003
474,Marco,Clark,marco.clark.474@gslingacademy.com,1,0,6,False,22,Doctor,0.8666666666666666,0.96,0.8,0.6400000000000001,0.7999999999999998,0.7346938775510203,0.7250000000000001
475,Victor,Smith,victor.smith.475@gslingacademy.com,1,1,6,True,4,Business Owner,0.6333333333333334,0.56,0.28,0.8800000000000001,0.7,0.857142857142857,0.07500000000000018
476,Christina,Patterson,christina.patterson.476@gslingacademy.com,0,0,3,False,29,Lawyer,0.6333333333333334,0.8,0.3800000000000001,1.0,0.857142857142857,0.8367346938775508,0.75
477,Jerry,Knight,jerry.knight.477@gslingacademy.com,1,0,8,True,21,Stock Investor,0.8166666666666668,0.19999999999999996,0.8600000000000001,0.5800000000000001,0.5999999999999999,0.5306122448979591,0.625
478,Madison,Jacobs,madison.jacobs.478@gslingacademy.com,0,0,3,False,5,Real Estate Developer,0.21666666666666667,0.74,1.0,0.6799999999999999,0.4714285714285715,0.2448979591836733,0.875
479,Douglas,Watson,douglas.watson.479@gslingacademy.com,1,0,5,False,15,Unknown,0.3833333333333334,0.6799999999999999,0.19999999999999996,0.7,0.8714285714285714,0.6734693877551019,0.6000000000000001
